Thread,Group,Depth,Name,Start Time,End Time,Duration
Master thread,MPI Rank 2,1,"main",9.178773409679567e-05,24.99924891162251,24.999157123888413
Master thread,MPI Rank 2,2,"MPI_Init",0.00010323990963141389,0.19468389911489012,0.19458065920525872
Master thread,MPI Rank 2,2,"MPI_Comm_rank",0.19469479020395933,0.1946957320276691,9.418237097713611e-07
Master thread,MPI Rank 2,2,"MPI_Comm_size",0.19469633319173915,0.19469750546167577,1.1722699366223388e-06
Master thread,MPI Rank 2,2,"HPLMXP_pinfo(int, char**, HPLMXP_S_test*, int*, int*, int*, int*, HPLMXP_T_ORDER*, int*, int*, int*, int*, int*, HPLMXP_T_TOP*, int*)",0.1946982068197575,0.19964880295609205,0.004950596136334556
Master thread,MPI Rank 2,3,"MPI_Comm_rank",0.1946983971883797,0.1946984873629902,9.01746105008705e-08
Master thread,MPI Rank 2,3,"MPI_Comm_size",0.19469855749879839,0.19469861761520538,6.011640699132847e-08
Master thread,MPI Rank 2,3,"MPI_Comm_split_type",0.19470491981853982,0.19637528424540143,0.0016703644268616091
Master thread,MPI Rank 2,3,"MPI_Comm_rank",0.19637579523486098,0.196376035700489,2.4046562802082505e-07
Master thread,MPI Rank 2,3,"MPI_Comm_size",0.19637610583629717,0.19637618599150652,8.015520935877873e-08
Master thread,MPI Rank 2,3,"MPI_Comm_free",0.1963787910358101,0.1964037794223222,2.4988386512103666e-05
Master thread,MPI Rank 2,3,"double HPLMXP_plamch<double>(int, HPLMXP_T_MACH)",0.19640516209968334,0.19667004500835236,0.000264882908669023
Master thread,MPI Rank 2,4,"double HPLMXP_lamch<double>(HPLMXP_T_MACH)",0.19640634438902113,0.19643402799444734,2.7683605426209734e-05
Master thread,MPI Rank 2,4,"int HPLMXP_all_reduce<double>(double*, int, int, int)",0.19643498985695942,0.19666995483374186,0.00023496497678243689
Master thread,MPI Rank 2,5,"MPI_Allreduce",0.19643990938293274,0.19666962419350334,0.0002297148105706026
Master thread,MPI Rank 2,3,"int HPLMXP_all_reduce<int>(int*, int, int, int)",0.19667021533817222,0.19963337307829387,0.0029631577401216525
Master thread,MPI Rank 2,4,"MPI_Allreduce",0.1966706261336201,0.19963329292308454,0.002962666789464441
Master thread,MPI Rank 2,2,"HPLMXP_grid_init(int, HPLMXP_T_ORDER, int, int, int, int, HPLMXP_S_grid&)",0.1996499652066275,0.2039259951399492,0.0042760299333216845
Master thread,MPI Rank 2,3,"MPI_Comm_rank",0.1996501255170462,0.1996503058662672,1.80349221001741e-07
Master thread,MPI Rank 2,3,"MPI_Comm_size",0.19965039604087773,0.19965050625429057,1.1021341284056518e-07
Master thread,MPI Rank 2,3,"MPI_Comm_split",0.19965164846602368,0.20369068950352706,0.0040390410375033825
Master thread,MPI Rank 2,3,"MPI_Comm_split",0.20369110029897491,0.20389696893476653,0.00020586863579161174
Master thread,MPI Rank 2,3,"MPI_Comm_split",0.2038974097884179,0.20392579475192585,2.838496350796027e-05
Master thread,MPI Rank 2,2,"HPLMXP_grid_info(HPLMXP_S_grid const&, int&, int&, int&, int&)",0.20392629572198423,0.20392640593539707,1.1021341284056518e-07
Master thread,MPI Rank 2,2,"HPLMXP_InitGPU(HPLMXP_S_grid const&)",0.2039265161488099,13.902893963254687,13.698967447105877
Master thread,MPI Rank 2,3,"HPLMXP_grid_info(HPLMXP_S_grid const&, int&, int&, int&, int&)",0.20392663638162392,0.20392671653683325,8.015520933102316e-08
Master thread,MPI Rank 2,3,"MPI_Comm_rank",0.20392677665324027,0.20392687684725194,1.0019401167071784e-07
Master thread,MPI Rank 2,3,"MPI_Comm_size",0.20392696702186244,0.20392703715767063,7.013580818893139e-08
Master thread,MPI Rank 2,2,"HPLMXP_ptest(HPLMXP_S_test&, HPLMXP_S_grid&, HPLMXP_S_palg&, int, int)",13.902906537603153,24.994114960444808,11.091208422841655
Master thread,MPI Rank 2,3,"HPLMXP_grid_info(HPLMXP_S_grid const&, int&, int&, int&, int&)",13.902907309097044,13.902907579620875,2.7052383089198884e-07
Master thread,MPI Rank 2,3,"void HPLMXP_pmat_init<double>(HPLMXP_S_grid&, int, int, HPLMXP_T_pmat<double>&)",13.902909002375841,13.902909192744463,1.9036862219934392e-07
Master thread,MPI Rank 2,3,"void HPLMXP_pmat_init<float>(HPLMXP_S_grid&, int, int, HPLMXP_T_pmat<float>&)",13.902909312977277,13.902909453248894,1.4027161654439624e-07
Master thread,MPI Rank 2,3,"int HPLMXP_pmatgen<float>(HPLMXP_S_grid&, HPLMXP_T_pmat<float>&, unsigned long&)",13.902910735732242,19.3298217786994,5.426911042967159
Master thread,MPI Rank 2,4,"int HPLMXP_all_reduce<int>(int*, int, int, int)",13.903126774060219,19.328946313483577,5.425819539423358
Master thread,MPI Rank 2,5,"MPI_Allreduce",13.903129769861168,19.32894426952574,5.42581449966457
Master thread,MPI Rank 2,4,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.32903101750105,19.329040666184373,9.648683324314788e-06
Master thread,MPI Rank 2,5,"MPI_Allreduce",19.329032340062003,19.32904055597096,8.215908955833129e-06
Master thread,MPI Rank 2,4,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.329063229875803,19.329071055028113,7.825152309237637e-06
Master thread,MPI Rank 2,5,"MPI_Allreduce",19.329063450302627,19.3290709548341,7.504531474467058e-06
Master thread,MPI Rank 2,4,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.32910234561796,19.329109609683808,7.264065846612766e-06
Master thread,MPI Rank 2,5,"MPI_Allreduce",19.329102556025386,19.329109499470395,6.943445008289473e-06
Master thread,MPI Rank 2,4,"int HPLMXP_pdpanel_new<float>(HPLMXP_S_grid&, HPLMXP_T_pmat<float>&, int, int, int, int, int, int, HPLMXP_T_panel<float>&, unsigned long&)",19.329109820091233,19.3292142322708,0.00010441217956724813
Master thread,MPI Rank 2,5,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.329144166598436,19.32918241065269,3.824405425589816e-05
Master thread,MPI Rank 2,6,"MPI_Allreduce",19.32914439704466,19.329182280400477,3.788335581589308e-05
Master thread,MPI Rank 2,5,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.329208791735965,19.329214162134992,5.3703990268161306e-06
Master thread,MPI Rank 2,6,"MPI_Allreduce",19.329209032201593,19.329214041902176,5.009700583258336e-06
Master thread,MPI Rank 2,4,"int HPLMXP_pdpanel_new<float>(HPLMXP_S_grid&, HPLMXP_T_pmat<float>&, int, int, int, int, int, int, HPLMXP_T_panel<float>&, unsigned long&)",19.329214362523015,19.329300619547666,8.625702465181462e-05
Master thread,MPI Rank 2,5,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.329256574260135,19.32926005099234,3.4767322034667814e-06
Master thread,MPI Rank 2,6,"MPI_Allreduce",19.32925680470636,19.329259950798328,3.146091966499398e-06
Master thread,MPI Rank 2,5,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.329292904608767,19.329300549411858,7.644803091011454e-06
Master thread,MPI Rank 2,6,"MPI_Allreduce",19.329293115016192,19.329300429179046,7.314162854044071e-06
Master thread,MPI Rank 2,4,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.32932303294808,19.32932999643189,6.96348381268308e-06
Master thread,MPI Rank 2,5,"MPI_Allreduce",19.3293232333361,19.329329886218478,6.65288237655659e-06
Master thread,MPI Rank 2,3,"int HPLMXP_pmatgen_rhs<double>(HPLMXP_S_grid&, HPLMXP_T_pmat<double>&, unsigned long&)",19.32982312129916,19.329841907676347,1.8786377186330583e-05
Master thread,MPI Rank 2,4,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.329829012707044,19.329841807482335,1.2794775290814187e-05
Master thread,MPI Rank 2,5,"MPI_Allreduce",19.32983014489938,19.329841697268925,1.1552369546308228e-05
Master thread,MPI Rank 2,3,"int HPLMXP_pmatgen_x<double>(HPLMXP_S_grid&, HPLMXP_T_pmat<double>&, unsigned long&)",19.32984201788976,19.32991775454319,7.573665342874847e-05
Master thread,MPI Rank 2,4,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.329874671118166,19.329883598404606,8.927286440751914e-06
Master thread,MPI Rank 2,5,"MPI_Allreduce",19.3298749717002,19.329883488191193,8.516490993315529e-06
Master thread,MPI Rank 2,4,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.329904689244064,19.32991768440738,1.2995163316986691e-05
Master thread,MPI Rank 2,5,"MPI_Allreduce",19.32990489965149,19.329917574193967,1.2674542478663398e-05
Master thread,MPI Rank 2,3,"HPLMXP_Warmup(HPLMXP_S_grid&, HPLMXP_S_palg&, HPLMXP_T_pmat<double>&, HPLMXP_T_pmat<float>&)",19.329918005028215,20.048596729763645,0.7186787247354296
Master thread,MPI Rank 2,4,"int HPLMXP_all_reduce<double>(double*, int, int, int)",19.337418628936327,19.357453724594155,0.02003509565782835
Master thread,MPI Rank 2,5,"MPI_Allreduce",19.33742037231213,19.357452602421226,0.02003223010909494
Master thread,MPI Rank 2,4,"HPLMXP_grid_info(HPLMXP_S_grid const&, int&, int&, int&, int&)",19.357464595644423,19.357464966362265,3.707178422018842e-07
Master thread,MPI Rank 2,4,"int HPLMXP_all_reduce<double>(double*, int, int, int)",19.357923013306046,19.358920594983303,0.0009975816772573864
Master thread,MPI Rank 2,5,"MPI_Allreduce",19.357924816798256,19.35892016414905,0.000995347350794873
Master thread,MPI Rank 2,4,"int HPLMXP_all_reduce<double>(double*, int, int, int)",19.36583640648406,19.367427938262534,0.0015915317784731542
Master thread,MPI Rank 2,5,"MPI_Allreduce",19.365836877395914,19.367427226885052,0.0015903494891382763
Master thread,MPI Rank 2,4,"HPLMXP_grid_info(HPLMXP_S_grid const&, int&, int&, int&, int&)",19.368211315162227,19.36821244735456,1.1321923309992599e-06
Master thread,MPI Rank 2,4,"int HPLMXP_all_reduce<double>(double*, int, int, int)",19.36824512062177,19.369180261390948,0.0009351407691795544
Master thread,MPI Rank 2,5,"MPI_Allreduce",19.368246122561885,19.369180010905918,0.0009338883440328516
Master thread,MPI Rank 2,4,"void HPLMXP_pdpanel_init<float>(HPLMXP_S_grid&, HPLMXP_T_pmat<float>&, int, int, int, int, int, int, HPLMXP_T_panel<float>&)",19.369180592031185,19.369180762361005,1.7032981958209348e-07
Master thread,MPI Rank 2,4,"void HPLMXP_pdpanel_init<float>(HPLMXP_S_grid&, HPLMXP_T_pmat<float>&, int, int, int, int, int, int, HPLMXP_T_panel<float>&)",19.369180862555016,19.369180922671426,6.011640962810816e-08
Master thread,MPI Rank 2,4,"int HPLMXP_bcast<float>(float*, int, int, int, HPLMXP_T_TOP)",19.369656072732997,19.369662735634773,6.66290177520068e-06
Master thread,MPI Rank 2,5,"int HPLMXP_bcast_1ring<float>(float*, int, int, int)",19.369660330978494,19.36966260538256,2.2744040641953234e-06
Master thread,MPI Rank 2,6,"MPI_Comm_rank",19.369660781851547,19.36966159342304,8.115714926759665e-07
Master thread,MPI Rank 2,6,"MPI_Comm_size",19.369661984179686,19.369662304800524,3.2062083832329336e-07
Master thread,MPI Rank 2,4,"int HPLMXP_bcast<float>(float*, int, int, int, HPLMXP_T_TOP)",19.36966287590639,19.37155668299869,0.0018938070923013584
Master thread,MPI Rank 2,5,"int HPLMXP_bcast_1ring<float>(float*, int, int, int)",19.36966303621681,19.37155658280468,0.0018935465878691105
Master thread,MPI Rank 2,6,"MPI_Comm_rank",19.36966313641082,19.369663276682438,1.4027161654439624e-07
Master thread,MPI Rank 2,6,"MPI_Comm_size",19.369663406934652,19.369663517148066,1.10213413506699e-07
Master thread,MPI Rank 2,6,"MPI_Irecv",19.369667705257754,19.369697222413592,2.951715583776604e-05
Master thread,MPI Rank 2,6,"MPI_Waitany",19.36969914613862,19.370001972519507,0.00030282638088863223
Master thread,MPI Rank 2,6,"MPI_Isend",19.37000431705938,19.370024606346746,2.0289287366637154e-05
Master thread,MPI Rank 2,6,"MPI_Irecv",19.370024846812374,19.370031629946965,6.783134590904183e-06
Master thread,MPI Rank 2,6,"MPI_Waitany",19.37003186039319,19.370088840727632,5.698033444190287e-05
Master thread,MPI Rank 2,6,"MPI_Irecv",19.37008898099925,19.37008951202751,5.31028259587174e-07
