Thread,Group,Depth,Name,Start Time,End Time,Duration
Master thread,MPI Rank 5,1,"main",0.00010419175274234016,24.999249968669332,24.99914577691659
Master thread,MPI Rank 5,2,"MPI_Init",0.00011711678024860219,0.19468504132662323,0.19456792454637464
Master thread,MPI Rank 5,2,"MPI_Comm_rank",0.19469652356036135,0.19469751548107694,9.919207155928422e-07
Master thread,MPI Rank 5,2,"MPI_Comm_size",0.19469825691676335,0.19469958949711863,1.3325803552843851e-06
Master thread,MPI Rank 5,2,"HPLMXP_pinfo(int, char**, HPLMXP_S_test*, int*, int*, int*, int*, HPLMXP_T_ORDER*, int*, int*, int*, int*, int*, HPLMXP_T_TOP*, int*)",0.19469999027316534,0.19964496552544486,0.004944975252279521
Master thread,MPI Rank 5,3,"MPI_Comm_rank",0.1947001606029852,0.19470024075819453,8.015520933102316e-08
Master thread,MPI Rank 5,3,"MPI_Comm_size",0.19470031089400272,0.19470038102981088,7.013580816117582e-08
Master thread,MPI Rank 5,3,"MPI_Comm_split_type",0.19470708400919204,0.19637426226648233,0.0016671782572902916
Master thread,MPI Rank 5,3,"MPI_Comm_rank",0.19637477325594188,0.19637500370216873,2.304462268509777e-07
Master thread,MPI Rank 5,3,"MPI_Comm_size",0.19637514397378508,0.19637521410959324,7.013580816117582e-08
Master thread,MPI Rank 5,3,"MPI_Comm_free",0.19637831010455406,0.1964020160077167,2.3705903162640762e-05
Master thread,MPI Rank 5,3,"double HPLMXP_plamch<double>(int, HPLMXP_T_MACH)",0.19640334858807199,0.19667122729769015,0.00026787870961816895
Master thread,MPI Rank 5,4,"double HPLMXP_lamch<double>(HPLMXP_T_MACH)",0.19640463107142145,0.19643240485145816,2.7773780036710605e-05
Master thread,MPI Rank 5,4,"int HPLMXP_all_reduce<double>(double*, int, int, int)",0.19643350698558662,0.1966711170842773,0.00023761009869069372
Master thread,MPI Rank 5,5,"MPI_Allreduce",0.19643927816065918,0.19667067623062592,0.0002313980699667484
Master thread,MPI Rank 5,3,"int HPLMXP_all_reduce<int>(int*, int, int, int)",0.19667139762751001,0.19963406441697445,0.002962666789464441
Master thread,MPI Rank 5,4,"MPI_Allreduce",0.19667187855876606,0.19963398426176512,0.0029621057029990683
Master thread,MPI Rank 5,2,"HPLMXP_grid_init(int, HPLMXP_T_ORDER, int, int, int, int, HPLMXP_S_grid&)",0.19964638828041065,0.20392724756509514,0.004280859284684496
Master thread,MPI Rank 5,3,"MPI_Comm_rank",0.19964651853262583,0.19964670890124803,1.9036862219934392e-07
Master thread,MPI Rank 5,3,"MPI_Comm_size",0.1996468090952597,0.1996468992698702,9.01746105008705e-08
Master thread,MPI Rank 5,3,"MPI_Comm_split",0.19964800140399866,0.20369809384098994,0.004050092436991282
Master thread,MPI Rank 5,3,"MPI_Comm_split",0.20369846455883314,0.20389275076687494,0.00019428620804179397
Master thread,MPI Rank 5,3,"MPI_Comm_split",0.20389318160112516,0.20392705719647297,3.387559534781537e-05
Master thread,MPI Rank 5,2,"HPLMXP_grid_info(HPLMXP_S_grid const&, int&, int&, int&, int&)",0.20392752810832784,0.20392762830233951,1.0019401167071784e-07
Master thread,MPI Rank 5,2,"HPLMXP_InitGPU(HPLMXP_S_grid const&)",0.2039277585545547,13.898207752062785,13.69427999350823
Master thread,MPI Rank 5,3,"HPLMXP_grid_info(HPLMXP_S_grid const&, int&, int&, int&, int&)",0.20392793890377572,0.20392799902018272,6.011640699132847e-08
Master thread,MPI Rank 5,3,"MPI_Comm_rank",0.20392805913658973,0.20392816935000257,1.1021341284056518e-07
Master thread,MPI Rank 5,3,"MPI_Comm_size",0.20392825952461308,0.20392835971862475,1.0019401167071784e-07
Master thread,MPI Rank 5,2,"HPLMXP_ptest(HPLMXP_S_test&, HPLMXP_S_grid&, HPLMXP_S_palg&, int, int)",13.898217821560959,24.99404608207148,11.095828260510523
Master thread,MPI Rank 5,3,"HPLMXP_grid_info(HPLMXP_S_grid const&, int&, int&, int&, int&)",13.898218713287662,13.89821922427712,5.109894587462804e-07
Master thread,MPI Rank 5,3,"void HPLMXP_pmat_init<double>(HPLMXP_S_grid&, int, int, HPLMXP_T_pmat<double>&)",13.898220616973884,13.8982207572455,1.4027161654439624e-07
Master thread,MPI Rank 5,3,"void HPLMXP_pmat_init<float>(HPLMXP_S_grid&, int, int, HPLMXP_T_pmat<float>&)",13.898220887497715,13.898220957633523,7.013580827219812e-08
Master thread,MPI Rank 5,3,"int HPLMXP_pmatgen<float>(HPLMXP_S_grid&, HPLMXP_T_pmat<float>&, unsigned long&)",13.898221829321425,19.329827547369625,5.4316057180482
Master thread,MPI Rank 5,4,"int HPLMXP_all_reduce<int>(int*, int, int, int)",13.898416957159165,19.328947753772496,5.430530796613331
Master thread,MPI Rank 5,5,"MPI_Allreduce",13.89842034371676,19.32894572985346,5.430525386136699
Master thread,MPI Rank 5,4,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.32903152598566,19.329041535367423,1.0009381764319869e-05
Master thread,MPI Rank 5,5,"MPI_Allreduce",19.329032768391404,19.32904141513461,8.646743207663121e-06
Master thread,MPI Rank 5,4,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.329068557692374,19.3290722147738,3.6570814252456785e-06
Master thread,MPI Rank 5,5,"MPI_Allreduce",19.329068808177404,19.329072104560385,3.2963829816878842e-06
Master thread,MPI Rank 5,4,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.32909322545805,19.329110569041468,1.7343583419204833e-05
Master thread,MPI Rank 5,5,"MPI_Allreduce",19.329093526040083,19.329110468847457,1.6942807373965252e-05
Master thread,MPI Rank 5,4,"int HPLMXP_pdpanel_new<float>(HPLMXP_S_grid&, HPLMXP_T_pmat<float>&, int, int, int, int, int, int, HPLMXP_T_panel<float>&, unsigned long&)",19.3291108495847,19.329215291822475,0.00010444223777383854
Master thread,MPI Rank 5,5,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.32915263048757,19.329182718749276,3.008826170614043e-05
Master thread,MPI Rank 5,6,"MPI_Allreduce",19.3291529010114,19.32918257847766,2.9677466258704044e-05
Master thread,MPI Rank 5,5,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.329209099832553,19.329215221686667,6.121854113416703e-06
Master thread,MPI Rank 5,6,"MPI_Allreduce",19.32920934029818,19.32921509143445,5.751136267662105e-06
Master thread,MPI Rank 5,4,"int HPLMXP_pdpanel_new<float>(HPLMXP_S_grid&, HPLMXP_T_pmat<float>&, int, int, int, int, int, int, HPLMXP_T_panel<float>&, unsigned long&)",19.329215412055287,19.329301739215747,8.632716046008682e-05
Master thread,MPI Rank 5,5,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.32925019941614,19.32926109050521,1.0891089068820747e-05
Master thread,MPI Rank 5,6,"MPI_Allreduce",19.32925044990117,19.3292609802918,1.0530390628815667e-05
