Thread,Group,Depth,Name,Start Time,End Time,Duration
Master thread,MPI Rank 1,1,"main",6.875563566267177e-05,24.99924865111808,24.999179895482417
Master thread,MPI Rank 1,2,"MPI_Init",8.382481501880982e-05,0.19468360855225625,0.19459978373723744
Master thread,MPI Rank 1,2,"MPI_Comm_rank",0.1946901912988234,0.19469107300612615,8.81707302752277e-07
Master thread,MPI Rank 1,2,"MPI_Comm_size",0.1946920448880394,0.19469292659534215,8.81707302752277e-07
Master thread,MPI Rank 1,2,"HPLMXP_pinfo(int, char**, HPLMXP_S_test*, int*, int*, int*, int*, HPLMXP_T_ORDER*, int*, int*, int*, int*, int*, HPLMXP_T_TOP*, int*)",0.19469355781761571,0.19964908349932475,0.004955525681709039
Master thread,MPI Rank 1,3,"MPI_Comm_rank",0.1946937782444414,0.19469386841905192,9.017461052862608e-08
Master thread,MPI Rank 1,3,"MPI_Comm_size",0.19469393855486009,0.19469400869066827,7.013580818893139e-08
Master thread,MPI Rank 1,3,"MPI_Comm_split_type",0.19470035097160737,0.19636862134362496,0.0016682703720175829
Master thread,MPI Rank 1,3,"MPI_Comm_rank",0.19636914235248565,0.196369402856916,2.6050443036051973e-07
Master thread,MPI Rank 1,3,"MPI_Comm_size",0.19636949303152654,0.19636960324493938,1.1021341284056518e-07
Master thread,MPI Rank 1,3,"MPI_Comm_free",0.1963740819172613,0.19638916111601862,1.5079198757317336e-05
Master thread,MPI Rank 1,3,"double HPLMXP_plamch<double>(int, HPLMXP_T_MACH)",0.19639092453062412,0.19667040570679442,0.00027948117617029866
Master thread,MPI Rank 1,4,"double HPLMXP_lamch<double>(HPLMXP_T_MACH)",0.19639222705277593,0.196420381570057,2.8154517281081537e-05
Master thread,MPI Rank 1,4,"int HPLMXP_all_reduce<double>(double*, int, int, int)",0.1964214937235866,0.19667028547398038,0.0002487917503937731
Master thread,MPI Rank 1,5,"MPI_Allreduce",0.19642723484045566,0.19666983460092785,0.00024259976047219522
Master thread,MPI Rank 1,3,"int HPLMXP_all_reduce<int>(int*, int, int, int)",0.19667057603661425,0.19963351334991022,0.0029629373132959713
Master thread,MPI Rank 1,4,"MPI_Allreduce",0.19667098683206213,0.1996334331947009,0.00296244636263876
Master thread,MPI Rank 1,2,"HPLMXP_grid_init(int, HPLMXP_T_ORDER, int, int, int, int, HPLMXP_S_grid&)",0.1996502457498602,0.20392504329683828,0.004274797546978071
Master thread,MPI Rank 1,3,"MPI_Comm_rank",0.19965044613788355,0.19965060644830224,1.603104186898019e-07
Master thread,MPI Rank 1,3,"MPI_Comm_size",0.1996507066423139,0.19965078679752324,8.015520933102316e-08
Master thread,MPI Rank 1,3,"MPI_Comm_split",0.19965198912566337,0.20369456701177893,0.0040425778861155615
Master thread,MPI Rank 1,3,"MPI_Comm_split",0.2036950379236338,0.2038884324049717,0.0001933944813378996
Master thread,MPI Rank 1,3,"MPI_Comm_split",0.20388887325862307,0.20392482287001257,3.594961138950192e-05
Master thread,MPI Rank 1,2,"HPLMXP_grid_info(HPLMXP_S_grid const&, int&, int&, int&, int&)",0.2039253438788733,0.20392550418929198,1.603104186898019e-07
Master thread,MPI Rank 1,2,"HPLMXP_InitGPU(HPLMXP_S_grid const&)",0.20392559436390248,13.867898242440733,13.66397264807683
Master thread,MPI Rank 1,3,"HPLMXP_grid_info(HPLMXP_S_grid const&, int&, int&, int&, int&)",0.20392575467432117,0.20392580477132702,5.009700584923671e-08
Master thread,MPI Rank 1,3,"MPI_Comm_rank",0.20392592500414103,0.20392603521755387,1.1021341284056518e-07
Master thread,MPI Rank 1,3,"MPI_Comm_size",0.2039261153727632,0.2039261855085714,7.013580818893139e-08
Master thread,MPI Rank 1,2,"HPLMXP_ptest(HPLMXP_S_test&, HPLMXP_S_grid&, HPLMXP_S_palg&, int, int)",13.867909794810279,24.99412881727662,11.126219022466342
Master thread,MPI Rank 1,3,"HPLMXP_grid_info(HPLMXP_S_grid const&, int&, int&, int&, int&)",13.867910426032552,13.867910706575785,2.805432330887925e-07
Master thread,MPI Rank 1,3,"void HPLMXP_pmat_init<double>(HPLMXP_S_grid&, int, int, HPLMXP_T_pmat<double>&)",13.867911999078535,13.867912169408356,1.7032982135845032e-07
Master thread,MPI Rank 1,3,"void HPLMXP_pmat_init<float>(HPLMXP_S_grid&, int, int, HPLMXP_T_pmat<float>&)",13.867912279621768,13.867912409873984,1.3025221612394944e-07
Master thread,MPI Rank 1,3,"int HPLMXP_pmatgen<float>(HPLMXP_S_grid&, HPLMXP_T_pmat<float>&, unsigned long&)",13.867913301600687,19.329789362930804,5.461876061330116
Master thread,MPI Rank 1,4,"int HPLMXP_all_reduce<int>(int*, int, int, int)",13.868137746206244,19.328944747451175,5.46080700124493
Master thread,MPI Rank 1,5,"MPI_Allreduce",13.868141353190664,19.32894307421118,5.460801721020514
Master thread,MPI Rank 1,4,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.329024742350096,19.32904057300394,1.5830653843806886e-05
Master thread,MPI Rank 1,5,"MPI_Allreduce",19.329025754309615,19.32904046279053,1.470848091500443e-05
Master thread,MPI Rank 1,4,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.32906493016818,19.329070971867086,6.0416989065004145e-06
Master thread,MPI Rank 1,5,"MPI_Allreduce",19.329065210711413,19.32907087167307,5.660961658549013e-06
Master thread,MPI Rank 1,4,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.329106931497876,19.32910945638697,2.5248890942464186e-06
Master thread,MPI Rank 1,5,"MPI_Allreduce",19.329107282176917,19.329109346173556,2.063996639378729e-06
Master thread,MPI Rank 1,4,"int HPLMXP_pdpanel_new<float>(HPLMXP_S_grid&, HPLMXP_T_pmat<float>&, int, int, int, int, int, int, HPLMXP_T_panel<float>&, unsigned long&)",19.32911006757044,19.329214099012763,0.00010403144232284944
Master thread,MPI Rank 1,5,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.329141388218492,19.329182347530462,4.095931197056757e-05
Master thread,MPI Rank 1,6,"MPI_Allreduce",19.329141688800526,19.32918220725885,4.05184583236462e-05
Master thread,MPI Rank 1,5,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.329207856925837,19.329214028876955,6.1719511172952934e-06
Master thread,MPI Rank 1,6,"MPI_Allreduce",19.329208117430266,19.329213908644142,5.791213876449319e-06
Master thread,MPI Rank 1,4,"int HPLMXP_pdpanel_new<float>(HPLMXP_S_grid&, HPLMXP_T_pmat<float>&, int, int, int, int, int, int, HPLMXP_T_panel<float>&, unsigned long&)",19.329214209226176,19.329300416153824,8.620692764793603e-05
Master thread,MPI Rank 1,5,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.329252793940075,19.329259817540294,7.0236002187584745e-06
Master thread,MPI Rank 1,6,"MPI_Allreduce",19.32925310454151,19.329259697307478,6.592765966928482e-06
Master thread,MPI Rank 1,5,"int HPLMXP_all_reduce<int>(int*, int, int, int)",19.329292370574684,19.329300346018016,7.975443331531551e-06
Master thread,MPI Rank 1,6,"MPI_Allreduce",19.32929259100151,19.3293002057464,7.614744887973757e-06
